path,whisper_language,whisper_segment_id,whisper_segment_seek,whisper_segment_start,whisper_segment_end,whisper_segment_text,whisper_segment_tokens,whisper_segment_temperature,whisper_segment_avg_logprob,whisper_segment_compression_ratio,whisper_segment_no_speech_prob,whisper_segment_raw,whisperx_word,whisperx_word_start,whisperx_word_end,whisperx_word_score,whisperx_word_raw
datasets\Corpus\adult\audio\test_split\AD09004.wav,en,2,0,7.58,12.32, And my daughter loves Diwali.,"[50744, 400, 452, 4653, 6752, 8789, 40054, 13, 50981]",0.0,-0.36374671642596906,1.4356435643564356,0.027349354699254036,"{""id"": 2, ""seek"": 0, ""start"": 7.58, ""end"": 12.32, ""text"": "" And my daughter loves Diwali."", ""tokens"": [50744, 400, 452, 4653, 6752, 8789, 40054, 13, 50981], ""temperature"": 0.0, ""avg_logprob"": -0.36374671642596906, ""compression_ratio"": 1.4356435643564356, ""no_speech_prob"": 0.027349354699254036}",my,8.125,8.346,0.61,"{""word"": ""my"", ""start"": 8.125, ""end"": 8.346, ""score"": 0.61}"
datasets\Corpus\adult\audio\test_split\AD09004.wav,en,2,0,7.58,12.32, And my daughter loves Diwali.,"[50744, 400, 452, 4653, 6752, 8789, 40054, 13, 50981]",0.0,-0.36374671642596906,1.4356435643564356,0.027349354699254036,"{""id"": 2, ""seek"": 0, ""start"": 7.58, ""end"": 12.32, ""text"": "" And my daughter loves Diwali."", ""tokens"": [50744, 400, 452, 4653, 6752, 8789, 40054, 13, 50981], ""temperature"": 0.0, ""avg_logprob"": -0.36374671642596906, ""compression_ratio"": 1.4356435643564356, ""no_speech_prob"": 0.027349354699254036}",daughter,8.528,9.133,0.578,"{""word"": ""daughter"", ""start"": 8.528, ""end"": 9.133, ""score"": 0.578}"
datasets\Corpus\adult\audio\test_split\AD09004.wav,en,2,0,7.58,12.32, And my daughter loves Diwali.,"[50744, 400, 452, 4653, 6752, 8789, 40054, 13, 50981]",0.0,-0.36374671642596906,1.4356435643564356,0.027349354699254036,"{""id"": 2, ""seek"": 0, ""start"": 7.58, ""end"": 12.32, ""text"": "" And my daughter loves Diwali."", ""tokens"": [50744, 400, 452, 4653, 6752, 8789, 40054, 13, 50981], ""temperature"": 0.0, ""avg_logprob"": -0.36374671642596906, ""compression_ratio"": 1.4356435643564356, ""no_speech_prob"": 0.027349354699254036}",loves,9.294,11.594,0.67,"{""word"": ""loves"", ""start"": 9.294, ""end"": 11.594, ""score"": 0.67}"
datasets\Corpus\adult\audio\test_split\AD09004.wav,en,2,0,7.58,12.32, And my daughter loves Diwali.,"[50744, 400, 452, 4653, 6752, 8789, 40054, 13, 50981]",0.0,-0.36374671642596906,1.4356435643564356,0.027349354699254036,"{""id"": 2, ""seek"": 0, ""start"": 7.58, ""end"": 12.32, ""text"": "" And my daughter loves Diwali."", ""tokens"": [50744, 400, 452, 4653, 6752, 8789, 40054, 13, 50981], ""temperature"": 0.0, ""avg_logprob"": -0.36374671642596906, ""compression_ratio"": 1.4356435643564356, ""no_speech_prob"": 0.027349354699254036}",Diwali.,12.038,12.34,0.422,"{""word"": ""Diwali."", ""start"": 12.038, ""end"": 12.34, ""score"": 0.422}"
datasets\Corpus\adult\audio\test_split\AD09004.wav,en,3,0,12.32,15.22, And as she loves crackers.,"[50981, 400, 382, 750, 6752, 41407, 13, 51126]",0.0,-0.36374671642596906,1.4356435643564356,0.027349354699254036,"{""id"": 3, ""seek"": 0, ""start"": 12.32, ""end"": 15.22, ""text"": "" And as she loves crackers."", ""tokens"": [50981, 400, 382, 750, 6752, 41407, 13, 51126], ""temperature"": 0.0, ""avg_logprob"": -0.36374671642596906, ""compression_ratio"": 1.4356435643564356, ""no_speech_prob"": 0.027349354699254036}",And,12.32,13.375,0.943,"{""word"": ""And"", ""start"": 12.32, ""end"": 13.375, ""score"": 0.943}"
datasets\Corpus\adult\audio\test_split\AD09004.wav,en,3,0,12.32,15.22, And as she loves crackers.,"[50981, 400, 382, 750, 6752, 41407, 13, 51126]",0.0,-0.36374671642596906,1.4356435643564356,0.027349354699254036,"{""id"": 3, ""seek"": 0, ""start"": 12.32, ""end"": 15.22, ""text"": "" And as she loves crackers."", ""tokens"": [50981, 400, 382, 750, 6752, 41407, 13, 51126], ""temperature"": 0.0, ""avg_logprob"": -0.36374671642596906, ""compression_ratio"": 1.4356435643564356, ""no_speech_prob"": 0.027349354699254036}",as,13.395,13.435,0.496,"{""word"": ""as"", ""start"": 13.395, ""end"": 13.435, ""score"": 0.496}"
datasets\Corpus\adult\audio\test_split\AD09004.wav,en,3,0,12.32,15.22, And as she loves crackers.,"[50981, 400, 382, 750, 6752, 41407, 13, 51126]",0.0,-0.36374671642596906,1.4356435643564356,0.027349354699254036,"{""id"": 3, ""seek"": 0, ""start"": 12.32, ""end"": 15.22, ""text"": "" And as she loves crackers."", ""tokens"": [50981, 400, 382, 750, 6752, 41407, 13, 51126], ""temperature"": 0.0, ""avg_logprob"": -0.36374671642596906, ""compression_ratio"": 1.4356435643564356, ""no_speech_prob"": 0.027349354699254036}",she,13.8,14.165,0.796,"{""word"": ""she"", ""start"": 13.8, ""end"": 14.165, ""score"": 0.796}"
datasets\Corpus\adult\audio\test_split\AD09004.wav,en,3,0,12.32,15.22, And as she loves crackers.,"[50981, 400, 382, 750, 6752, 41407, 13, 51126]",0.0,-0.36374671642596906,1.4356435643564356,0.027349354699254036,"{""id"": 3, ""seek"": 0, ""start"": 12.32, ""end"": 15.22, ""text"": "" And as she loves crackers."", ""tokens"": [50981, 400, 382, 750, 6752, 41407, 13, 51126], ""temperature"": 0.0, ""avg_logprob"": -0.36374671642596906, ""compression_ratio"": 1.4356435643564356, ""no_speech_prob"": 0.027349354699254036}",loves,14.206,14.571,0.727,"{""word"": ""loves"", ""start"": 14.206, ""end"": 14.571, ""score"": 0.727}"
datasets\Corpus\adult\audio\test_split\AD09004.wav,en,3,0,12.32,15.22, And as she loves crackers.,"[50981, 400, 382, 750, 6752, 41407, 13, 51126]",0.0,-0.36374671642596906,1.4356435643564356,0.027349354699254036,"{""id"": 3, ""seek"": 0, ""start"": 12.32, ""end"": 15.22, ""text"": "" And as she loves crackers."", ""tokens"": [50981, 400, 382, 750, 6752, 41407, 13, 51126], ""temperature"": 0.0, ""avg_logprob"": -0.36374671642596906, ""compression_ratio"": 1.4356435643564356, ""no_speech_prob"": 0.027349354699254036}",crackers.,14.733,15.24,0.714,"{""word"": ""crackers."", ""start"": 14.733, ""end"": 15.24, ""score"": 0.714}"
datasets\Corpus\adult\audio\test_split\AD09008.wav,en,0,0,0.0,2.7800000000000002," Yes, I do watching series.","[50365, 1079, 11, 286, 360, 1976, 2638, 13, 50504]",0.0,-0.3000117540359497,0.7647058823529411,0.024143582209944725,"{""id"": 0, ""seek"": 0, ""start"": 0.0, ""end"": 2.7800000000000002, ""text"": "" Yes, I do watching series."", ""tokens"": [50365, 1079, 11, 286, 360, 1976, 2638, 13, 50504], ""temperature"": 0.0, ""avg_logprob"": -0.3000117540359497, ""compression_ratio"": 0.7647058823529411, ""no_speech_prob"": 0.024143582209944725}","Yes,",0.0,0.304,0.884,"{""word"": ""Yes,"", ""start"": 0.0, ""end"": 0.304, ""score"": 0.884}"
datasets\Corpus\adult\audio\test_split\AD09008.wav,en,0,0,0.0,2.7800000000000002," Yes, I do watching series.","[50365, 1079, 11, 286, 360, 1976, 2638, 13, 50504]",0.0,-0.3000117540359497,0.7647058823529411,0.024143582209944725,"{""id"": 0, ""seek"": 0, ""start"": 0.0, ""end"": 2.7800000000000002, ""text"": "" Yes, I do watching series."", ""tokens"": [50365, 1079, 11, 286, 360, 1976, 2638, 13, 50504], ""temperature"": 0.0, ""avg_logprob"": -0.3000117540359497, ""compression_ratio"": 0.7647058823529411, ""no_speech_prob"": 0.024143582209944725}",I,1.015,1.116,0.984,"{""word"": ""I"", ""start"": 1.015, ""end"": 1.116, ""score"": 0.984}"
datasets\Corpus\adult\audio\test_split\AD09008.wav,en,0,0,0.0,2.7800000000000002," Yes, I do watching series.","[50365, 1079, 11, 286, 360, 1976, 2638, 13, 50504]",0.0,-0.3000117540359497,0.7647058823529411,0.024143582209944725,"{""id"": 0, ""seek"": 0, ""start"": 0.0, ""end"": 2.7800000000000002, ""text"": "" Yes, I do watching series."", ""tokens"": [50365, 1079, 11, 286, 360, 1976, 2638, 13, 50504], ""temperature"": 0.0, ""avg_logprob"": -0.3000117540359497, ""compression_ratio"": 0.7647058823529411, ""no_speech_prob"": 0.024143582209944725}",do,1.218,1.38,0.992,"{""word"": ""do"", ""start"": 1.218, ""end"": 1.38, ""score"": 0.992}"
datasets\Corpus\adult\audio\test_split\AD09008.wav,en,0,0,0.0,2.7800000000000002," Yes, I do watching series.","[50365, 1079, 11, 286, 360, 1976, 2638, 13, 50504]",0.0,-0.3000117540359497,0.7647058823529411,0.024143582209944725,"{""id"": 0, ""seek"": 0, ""start"": 0.0, ""end"": 2.7800000000000002, ""text"": "" Yes, I do watching series."", ""tokens"": [50365, 1079, 11, 286, 360, 1976, 2638, 13, 50504], ""temperature"": 0.0, ""avg_logprob"": -0.3000117540359497, ""compression_ratio"": 0.7647058823529411, ""no_speech_prob"": 0.024143582209944725}",watching,1.481,1.928,0.934,"{""word"": ""watching"", ""start"": 1.481, ""end"": 1.928, ""score"": 0.934}"
datasets\Corpus\adult\audio\test_split\AD09008.wav,en,0,0,0.0,2.7800000000000002," Yes, I do watching series.","[50365, 1079, 11, 286, 360, 1976, 2638, 13, 50504]",0.0,-0.3000117540359497,0.7647058823529411,0.024143582209944725,"{""id"": 0, ""seek"": 0, ""start"": 0.0, ""end"": 2.7800000000000002, ""text"": "" Yes, I do watching series."", ""tokens"": [50365, 1079, 11, 286, 360, 1976, 2638, 13, 50504], ""temperature"": 0.0, ""avg_logprob"": -0.3000117540359497, ""compression_ratio"": 0.7647058823529411, ""no_speech_prob"": 0.024143582209944725}",series.,2.273,2.8,0.568,"{""word"": ""series."", ""start"": 2.273, ""end"": 2.8, ""score"": 0.568}"
datasets\Corpus\adult\audio\test_split\AD09016.wav,hi,0,0,0.0,2.38, और यह यूपी में आता है,"[50365, 8485, 242, 25411, 8485, 107, 44500, 8485, 107, 8703, 224, 3941, 103, 31881, 48449, 21981, 31945, 8485, 228, 36158, 17937, 37139, 43372, 50484]",0.0,-0.13424245834350587,0.9298245614035088,0.05144244804978371,"{""id"": 0, ""seek"": 0, ""start"": 0.0, ""end"": 2.38, ""text"": "" और यह यूपी में आता है"", ""tokens"": [50365, 8485, 242, 25411, 8485, 107, 44500, 8485, 107, 8703, 224, 3941, 103, 31881, 48449, 21981, 31945, 8485, 228, 36158, 17937, 37139, 43372, 50484], ""temperature"": 0.0, ""avg_logprob"": -0.13424245834350587, ""compression_ratio"": 0.9298245614035088, ""no_speech_prob"": 0.05144244804978371}",और,0.0,0.753,0.786,"{""word"": ""और"", ""start"": 0.0, ""end"": 0.753, ""score"": 0.786}"
datasets\Corpus\adult\audio\test_split\AD09016.wav,hi,0,0,0.0,2.38, और यह यूपी में आता है,"[50365, 8485, 242, 25411, 8485, 107, 44500, 8485, 107, 8703, 224, 3941, 103, 31881, 48449, 21981, 31945, 8485, 228, 36158, 17937, 37139, 43372, 50484]",0.0,-0.13424245834350587,0.9298245614035088,0.05144244804978371,"{""id"": 0, ""seek"": 0, ""start"": 0.0, ""end"": 2.38, ""text"": "" और यह यूपी में आता है"", ""tokens"": [50365, 8485, 242, 25411, 8485, 107, 44500, 8485, 107, 8703, 224, 3941, 103, 31881, 48449, 21981, 31945, 8485, 228, 36158, 17937, 37139, 43372, 50484], ""temperature"": 0.0, ""avg_logprob"": -0.13424245834350587, ""compression_ratio"": 0.9298245614035088, ""no_speech_prob"": 0.05144244804978371}",यह,1.343,1.424,0.827,"{""word"": ""यह"", ""start"": 1.343, ""end"": 1.424, ""score"": 0.827}"
datasets\Corpus\adult\audio\test_split\AD09016.wav,hi,0,0,0.0,2.38, और यह यूपी में आता है,"[50365, 8485, 242, 25411, 8485, 107, 44500, 8485, 107, 8703, 224, 3941, 103, 31881, 48449, 21981, 31945, 8485, 228, 36158, 17937, 37139, 43372, 50484]",0.0,-0.13424245834350587,0.9298245614035088,0.05144244804978371,"{""id"": 0, ""seek"": 0, ""start"": 0.0, ""end"": 2.38, ""text"": "" और यह यूपी में आता है"", ""tokens"": [50365, 8485, 242, 25411, 8485, 107, 44500, 8485, 107, 8703, 224, 3941, 103, 31881, 48449, 21981, 31945, 8485, 228, 36158, 17937, 37139, 43372, 50484], ""temperature"": 0.0, ""avg_logprob"": -0.13424245834350587, ""compression_ratio"": 0.9298245614035088, ""no_speech_prob"": 0.05144244804978371}",यूपी,1.526,1.77,0.946,"{""word"": ""यूपी"", ""start"": 1.526, ""end"": 1.77, ""score"": 0.946}"
datasets\Corpus\adult\audio\test_split\AD09016.wav,hi,0,0,0.0,2.38, और यह यूपी में आता है,"[50365, 8485, 242, 25411, 8485, 107, 44500, 8485, 107, 8703, 224, 3941, 103, 31881, 48449, 21981, 31945, 8485, 228, 36158, 17937, 37139, 43372, 50484]",0.0,-0.13424245834350587,0.9298245614035088,0.05144244804978371,"{""id"": 0, ""seek"": 0, ""start"": 0.0, ""end"": 2.38, ""text"": "" और यह यूपी में आता है"", ""tokens"": [50365, 8485, 242, 25411, 8485, 107, 44500, 8485, 107, 8703, 224, 3941, 103, 31881, 48449, 21981, 31945, 8485, 228, 36158, 17937, 37139, 43372, 50484], ""temperature"": 0.0, ""avg_logprob"": -0.13424245834350587, ""compression_ratio"": 0.9298245614035088, ""no_speech_prob"": 0.05144244804978371}",में,1.81,1.912,0.633,"{""word"": ""में"", ""start"": 1.81, ""end"": 1.912, ""score"": 0.633}"
datasets\Corpus\adult\audio\test_split\AD09016.wav,hi,0,0,0.0,2.38, और यह यूपी में आता है,"[50365, 8485, 242, 25411, 8485, 107, 44500, 8485, 107, 8703, 224, 3941, 103, 31881, 48449, 21981, 31945, 8485, 228, 36158, 17937, 37139, 43372, 50484]",0.0,-0.13424245834350587,0.9298245614035088,0.05144244804978371,"{""id"": 0, ""seek"": 0, ""start"": 0.0, ""end"": 2.38, ""text"": "" और यह यूपी में आता है"", ""tokens"": [50365, 8485, 242, 25411, 8485, 107, 44500, 8485, 107, 8703, 224, 3941, 103, 31881, 48449, 21981, 31945, 8485, 228, 36158, 17937, 37139, 43372, 50484], ""temperature"": 0.0, ""avg_logprob"": -0.13424245834350587, ""compression_ratio"": 0.9298245614035088, ""no_speech_prob"": 0.05144244804978371}",आता,1.994,2.238,0.751,"{""word"": ""आता"", ""start"": 1.994, ""end"": 2.238, ""score"": 0.751}"
datasets\Corpus\adult\audio\test_split\AD09016.wav,hi,0,0,0.0,2.38, और यह यूपी में आता है,"[50365, 8485, 242, 25411, 8485, 107, 44500, 8485, 107, 8703, 224, 3941, 103, 31881, 48449, 21981, 31945, 8485, 228, 36158, 17937, 37139, 43372, 50484]",0.0,-0.13424245834350587,0.9298245614035088,0.05144244804978371,"{""id"": 0, ""seek"": 0, ""start"": 0.0, ""end"": 2.38, ""text"": "" और यह यूपी में आता है"", ""tokens"": [50365, 8485, 242, 25411, 8485, 107, 44500, 8485, 107, 8703, 224, 3941, 103, 31881, 48449, 21981, 31945, 8485, 228, 36158, 17937, 37139, 43372, 50484], ""temperature"": 0.0, ""avg_logprob"": -0.13424245834350587, ""compression_ratio"": 0.9298245614035088, ""no_speech_prob"": 0.05144244804978371}",है,2.278,2.4,0.317,"{""word"": ""है"", ""start"": 2.278, ""end"": 2.4, ""score"": 0.317}"
datasets\Corpus\adult\audio\test_split\AD09021.wav,en,0,0,0.0,4.74, What kind of food do you like? Can you tell me about your favorite dish?,"[50365, 708, 733, 295, 1755, 360, 291, 411, 30, 1664, 291, 980, 385, 466, 428, 2954, 5025, 30, 50602]",0.0,-0.12062219381332398,1.0140845070422535,0.016740884631872177,"{""id"": 0, ""seek"": 0, ""start"": 0.0, ""end"": 4.74, ""text"": "" What kind of food do you like? Can you tell me about your favorite dish?"", ""tokens"": [50365, 708, 733, 295, 1755, 360, 291, 411, 30, 1664, 291, 980, 385, 466, 428, 2954, 5025, 30, 50602], ""temperature"": 0.0, ""avg_logprob"": -0.12062219381332398, ""compression_ratio"": 1.0140845070422535, ""no_speech_prob"": 0.016740884631872177}",What,0.0,0.182,0.671,"{""word"": ""What"", ""start"": 0.0, ""end"": 0.182, ""score"": 0.671}"
datasets\Corpus\adult\audio\test_split\AD09021.wav,en,0,0,0.0,4.74, What kind of food do you like? Can you tell me about your favorite dish?,"[50365, 708, 733, 295, 1755, 360, 291, 411, 30, 1664, 291, 980, 385, 466, 428, 2954, 5025, 30, 50602]",0.0,-0.12062219381332398,1.0140845070422535,0.016740884631872177,"{""id"": 0, ""seek"": 0, ""start"": 0.0, ""end"": 4.74, ""text"": "" What kind of food do you like? Can you tell me about your favorite dish?"", ""tokens"": [50365, 708, 733, 295, 1755, 360, 291, 411, 30, 1664, 291, 980, 385, 466, 428, 2954, 5025, 30, 50602], ""temperature"": 0.0, ""avg_logprob"": -0.12062219381332398, ""compression_ratio"": 1.0140845070422535, ""no_speech_prob"": 0.016740884631872177}",kind,0.363,0.645,0.765,"{""word"": ""kind"", ""start"": 0.363, ""end"": 0.645, ""score"": 0.765}"
datasets\Corpus\adult\audio\test_split\AD09021.wav,en,0,0,0.0,4.74, What kind of food do you like? Can you tell me about your favorite dish?,"[50365, 708, 733, 295, 1755, 360, 291, 411, 30, 1664, 291, 980, 385, 466, 428, 2954, 5025, 30, 50602]",0.0,-0.12062219381332398,1.0140845070422535,0.016740884631872177,"{""id"": 0, ""seek"": 0, ""start"": 0.0, ""end"": 4.74, ""text"": "" What kind of food do you like? Can you tell me about your favorite dish?"", ""tokens"": [50365, 708, 733, 295, 1755, 360, 291, 411, 30, 1664, 291, 980, 385, 466, 428, 2954, 5025, 30, 50602], ""temperature"": 0.0, ""avg_logprob"": -0.12062219381332398, ""compression_ratio"": 1.0140845070422535, ""no_speech_prob"": 0.016740884631872177}",of,0.746,0.807,0.976,"{""word"": ""of"", ""start"": 0.746, ""end"": 0.807, ""score"": 0.976}"
datasets\Corpus\adult\audio\test_split\AD09021.wav,en,0,0,0.0,4.74, What kind of food do you like? Can you tell me about your favorite dish?,"[50365, 708, 733, 295, 1755, 360, 291, 411, 30, 1664, 291, 980, 385, 466, 428, 2954, 5025, 30, 50602]",0.0,-0.12062219381332398,1.0140845070422535,0.016740884631872177,"{""id"": 0, ""seek"": 0, ""start"": 0.0, ""end"": 4.74, ""text"": "" What kind of food do you like? Can you tell me about your favorite dish?"", ""tokens"": [50365, 708, 733, 295, 1755, 360, 291, 411, 30, 1664, 291, 980, 385, 466, 428, 2954, 5025, 30, 50602], ""temperature"": 0.0, ""avg_logprob"": -0.12062219381332398, ""compression_ratio"": 1.0140845070422535, ""no_speech_prob"": 0.016740884631872177}",food,0.908,1.15,0.951,"{""word"": ""food"", ""start"": 0.908, ""end"": 1.15, ""score"": 0.951}"
datasets\Corpus\adult\audio\test_split\AD09021.wav,en,0,0,0.0,4.74, What kind of food do you like? Can you tell me about your favorite dish?,"[50365, 708, 733, 295, 1755, 360, 291, 411, 30, 1664, 291, 980, 385, 466, 428, 2954, 5025, 30, 50602]",0.0,-0.12062219381332398,1.0140845070422535,0.016740884631872177,"{""id"": 0, ""seek"": 0, ""start"": 0.0, ""end"": 4.74, ""text"": "" What kind of food do you like? Can you tell me about your favorite dish?"", ""tokens"": [50365, 708, 733, 295, 1755, 360, 291, 411, 30, 1664, 291, 980, 385, 466, 428, 2954, 5025, 30, 50602], ""temperature"": 0.0, ""avg_logprob"": -0.12062219381332398, ""compression_ratio"": 1.0140845070422535, ""no_speech_prob"": 0.016740884631872177}",do,1.23,1.351,1.0,"{""word"": ""do"", ""start"": 1.23, ""end"": 1.351, ""score"": 1.0}"
datasets\Corpus\adult\audio\test_split\AD09021.wav,en,0,0,0.0,4.74, What kind of food do you like? Can you tell me about your favorite dish?,"[50365, 708, 733, 295, 1755, 360, 291, 411, 30, 1664, 291, 980, 385, 466, 428, 2954, 5025, 30, 50602]",0.0,-0.12062219381332398,1.0140845070422535,0.016740884631872177,"{""id"": 0, ""seek"": 0, ""start"": 0.0, ""end"": 4.74, ""text"": "" What kind of food do you like? Can you tell me about your favorite dish?"", ""tokens"": [50365, 708, 733, 295, 1755, 360, 291, 411, 30, 1664, 291, 980, 385, 466, 428, 2954, 5025, 30, 50602], ""temperature"": 0.0, ""avg_logprob"": -0.12062219381332398, ""compression_ratio"": 1.0140845070422535, ""no_speech_prob"": 0.016740884631872177}",you,1.392,1.513,0.641,"{""word"": ""you"", ""start"": 1.392, ""end"": 1.513, ""score"": 0.641}"
datasets\Corpus\adult\audio\test_split\AD09021.wav,en,0,0,0.0,4.74, What kind of food do you like? Can you tell me about your favorite dish?,"[50365, 708, 733, 295, 1755, 360, 291, 411, 30, 1664, 291, 980, 385, 466, 428, 2954, 5025, 30, 50602]",0.0,-0.12062219381332398,1.0140845070422535,0.016740884631872177,"{""id"": 0, ""seek"": 0, ""start"": 0.0, ""end"": 4.74, ""text"": "" What kind of food do you like? Can you tell me about your favorite dish?"", ""tokens"": [50365, 708, 733, 295, 1755, 360, 291, 411, 30, 1664, 291, 980, 385, 466, 428, 2954, 5025, 30, 50602], ""temperature"": 0.0, ""avg_logprob"": -0.12062219381332398, ""compression_ratio"": 1.0140845070422535, ""no_speech_prob"": 0.016740884631872177}",like?,1.573,1.856,0.848,"{""word"": ""like?"", ""start"": 1.573, ""end"": 1.856, ""score"": 0.848}"
