audio,sentence,total_words,num_english_words,num_hindi_words,CMI,duration_sec,WPM,speech_rate,code_switch_count,hi_to_en_switch,en_to_hi_switch
AD41034.wav,बहुत ही  pollution है population भी बहुत है तो लोगों से,11,2,9,18.18,4.0815,161.71,2.7,4,2,2
AD41035.wav,I mean इतने ज़्यादा sound pollution में रहना थोड़ा मुश्किल काम हो जाता है मेरे लिए तो peace,18,5,13,27.78,5.2871875,204.27,3.4,4,2,2
AD41036.wav,So for that I like to go in mountains,9,9,0,0.0,4.3640625,123.74,2.06,0,0,0
AD41037.wav,एक छोटे से गाँव में दो friends रहते थे चिंटू and चिंटू और राजू,14,2,12,14.29,4.995,168.17,2.8,4,2,2
AD41038.wav,दोनों ही बच्चे बहुत मस्ति करते थे और उनकी friendship बिलकुल चुट्कियों की तरह थी हमेशा पास हमेशा साथ,19,1,18,5.26,6.3044375,180.83,3.01,2,1,1
AD41039.wav,चिंटू और राजू ने एक दिन सुना कि उनके पास के जंगल में एक जादुई गुफा है,17,0,17,0.0,4.4959375,226.87,3.78,0,0,0
AD41040.wav,इसे सुनके दोनों ने सोचा कि उनका next adventure spot हो सकता है,13,3,10,23.08,4.6466875,167.86,2.8,2,1,1
AD41041.wav,So चिंटू और राजू ने अपने झोलों में कुछ snacks और पानी pack किया और गुफा की तरफ चल दिये।,20,3,17,15.0,6.1914375,193.82,3.23,5,2,3
AD41042.wav,As they walked through the jungle they felt as if someone was watching them,14,14,0,0.0,5.51325,152.36,2.54,0,0,0
AD41043.wav,पर उन्होंने हिम्मत नहीं हारी,5,0,5,0.0,1.3875625,216.21,3.6,0,0,0
AD41044.wav,वो गुफा तक पहुंच गए उन्हें गुफा से एक अजीब सी आवाज आई,13,0,13,0.0,3.1395625,248.44,4.14,0,0,0
AD41045.wav,Welcome चिंटू और राजू मैं गुफा का guardian हूं,9,2,7,22.22,3.667,147.26,2.45,3,1,2
AD41046.wav,तुम दोनों को यहां के राज़ पता चलेंगे।,8,0,8,0.0,3.101875,154.75,2.58,0,0,0
AD41047.wav,चिंटू और राजू ने guardian के दिए गए task complete कर दिए और हर एक task के बाद उन्हें गुफा का secret थोड़ा और समझ आ गया।,27,5,22,18.52,7.020375,230.76,3.85,8,4,4
AD41048.wav,Slowly and steadily,3,3,0,0.0,1.1426875,157.52,2.63,0,0,0
AD41049.wav,Slowly and steadily the secrets of cave began to unfold before them,12,12,0,0.0,4.8539375,148.33,2.47,0,0,0
AD41050.wav,इस गुफा का राज़ है... साथ निभाना और एक दूसरे की मदद करना! ये गुफा उन दोनों के लिए है जो दोस्ती में प्यार में,25,0,25,0.0,8.0565,186.19,3.1,0,0,0
AD41051.wav,हमेशा रहते हैं चिंटू और राजू ने इस राज़ को समझा और उसके बाद से उनकी दोस्ति और मजबूत हो गई,21,0,21,0.0,6.342125,198.67,3.31,0,0,0
AD41052.wav,तो बच्चों ये थी चिंटू और राजू की अनोखी गुफा की कहानी। दोस्तो और साथ में रहना ही असली ख़ुशी है।,21,0,21,0.0,6.9073125,182.42,3.04,0,0,0
AD41053.wav,मिलते हैं अगली कहानी में,5,0,5,0.0,1.5194375,197.44,3.29,0,0,0
AD41054.wav,तब तक अपना ख्याल रखो दोस्ति को हमेशा समझो अल्विदा,10,0,10,0.0,4.51475,132.9,2.21,0,0,0
AD41055.wav,of a bustling city दो siblings रहते थे Veer and Diya,11,8,3,27.27,4.0626875,162.45,2.71,4,2,2
AD41056.wav,Veer बड़े भाई,3,1,2,33.33,1.01075,178.09,2.97,1,0,1
AD41057.wav,known for his curiosity and diya छोटी बहन admired for her creativity,12,10,2,16.67,4.7785625,150.67,2.51,2,1,1
AD41058.wav,एक गर्मी के दिन के दोपहर में while exploring the attic of their old house,15,8,7,46.67,5.1364375,175.22,2.92,1,1,0
AD41059.wav,तब उन्हें एक dusty old book मिली,7,3,4,42.86,1.9715,213.04,3.55,2,1,1
AD41060.wav,filled with mysterious symbols and ancient drawings,7,7,0,0.0,4.3829375,95.83,1.6,0,0,0
AD41061.wav,Excited by their discovery they spent hours deciphering the symbols,10,10,0,0.0,4.3075625,139.29,2.32,0,0,0
AD41062.wav,Finally translating a passage,4,4,0,0.0,1.9904375,120.58,2.01,0,0,0
AD41063.wav,that spoke of a hidden portal to a magical world,10,10,0,0.0,4.025,149.07,2.48,0,0,0
AD41064.wav,सूरज अस्त होने पर वीर और दीया ने इस छुपी गुफा को ढूंढने की एक यात्रा पर निकलने का फैसला किया। After searching high and low उन्हें city के किनारे एक,31,6,25,19.35,11.051875,168.3,2.8,4,2,2
AD41065.wav,old abandoned house खोज निकाला।,5,3,2,40.0,2.7439375,109.33,1.82,1,0,1
AD41066.wav,With bated breath they explored the old house discovering a hidden passage behind a,14,14,0,0.0,5.6828125,147.81,2.46,0,0,0
AD41067.wav,bookshelf. Stepping through the passage they found themselves in a lush and magical forest,14,14,0,0.0,7.32175,114.73,1.91,0,0,0
AD41068.wav,उन्होंने जंगल के अंदर और गहरा प्रवेश किया जहां उन्हें कल्प-वृक्षों और जादूई दृश्यों का सामना किया।,17,0,17,0.0,6.6435625,153.53,2.56,0,0,0
AD41069.wav,कई घंटों के अन्वेषण के बाद उन्होंने जंगल के मध्य में,11,0,11,0.0,3.855375,171.19,2.85,0,0,0
AD41070.wav,स्थित एक महल को खोज निकाला,6,0,6,0.0,2.0845625,172.7,2.88,0,0,0
AD41071.wav,महल के द्वार पर उनका एक पुराने बुद्धिमान,8,0,8,0.0,2.932375,163.69,2.73,0,0,0
AD41072.wav,विद्वान ने स्वागत किया,4,0,4,0.0,1.3310625,180.31,3.01,0,0,0
AD41073.wav,The wizard welcome them reminding them that the true magic lies within their hearts,14,14,0,0.0,5.0799375,165.36,2.76,0,0,0
AD41074.wav,and that the bond of siblings is the strongest magic of all,12,12,0,0.0,5.324875,135.21,2.25,0,0,0
AD41075.wav,Okay so can you describe this image?,7,7,0,0.0,3.0265625,138.77,2.31,0,0,0
AD41076.wav,Okay so इसमे एक person मुझे दिखाई दे रहा है और वो,12,3,9,25.0,3.8554375,186.75,3.11,3,1,2
AD41077.wav,I think he is waiting to go home,8,8,0,0.0,3.0265625,158.6,2.64,0,0,0
AD41078.wav,He is waiting for bus or,6,6,0,0.0,1.7643125,204.05,3.4,0,0,0
AD41079.wav,I mean any any transport facility,6,6,0,0.0,3.158375,113.98,1.9,0,0,0
AD41080.wav,वो घर जाने के लिए काफी उट्सूक दिखाई दे रहा,10,0,10,0.0,2.17875,275.39,4.59,0,0,0
AD41081.wav,और इस image में दो बच्चे दिख़ रहे हैं खाना खाते हुए लेकिन,13,1,12,7.69,4.5713125,170.63,2.84,2,1,1
AD41082.wav,एक बच्छा रोता हुआ दिख़ रहा है थोड़ा सा upset,10,1,9,10.0,3.9308125,152.64,2.54,1,1,0
AD41083.wav,दूसरा थोड़ा सा upset दिख़ रहा है और एक बच्छा रो रहा है,13,1,12,7.69,3.0830625,253.0,4.22,2,1,1
AD41084.wav,खाने में interest नहीं आ रहा है या फिर उसको कुछ और चाहिए खाने के लिए,16,1,15,6.25,3.478625,275.97,4.6,2,1,1
AD41085.wav,वो अपनी माँ के लिए भी रो रहा होगा,9,0,9,0.0,1.933875,279.23,4.65,0,0,0
AD41086.wav,Okay so इस image में हमें एक हँसता हुआ बच्छा दिखाई दे रहा maybe उसको कुछ gift मिला होगा या फिर खाने का अच्छा मिला होगा,26,5,21,19.23,7.26525,214.72,3.58,7,3,4
AD41087.wav,So इस वजह से वो काफी खुश दिखाई दे रहा है या वो किसी से मिला होगा जिससे उसको काफी ख़ुशी मिलती है ,23,1,22,4.35,5.4566875,252.9,4.22,1,0,1
AD41088.wav,Okay so इस picture में एक आदमी i mean कुछ लेकर के थोड़ा सा उड़ रहा है,17,5,12,29.41,6.73775,151.39,2.52,5,2,3
AD41089.wav,उड़ रहा है मतलब छलांग लगा रहा है so maybe he is happy,13,5,8,38.46,3.949625,197.49,3.29,1,1,0
AD41090.wav,with his decision or with his,6,6,0,0.0,2.517875,142.98,2.38,0,0,0
AD41091.wav,उसने कुछ i mean acheive किया होगा जिस वजह से वो काफि खुश दिख़ रहा है वहाँ पे,18,3,15,16.67,6.15375,175.5,2.93,2,1,1
AD41092.wav,This picture tells about the flowers I mean it looks like a Christmas tree,14,14,0,0.0,5.3060625,158.31,2.64,0,0,0
AD41093.wav,और इस पे काफी सारे,5,0,5,0.0,1.65125,181.68,3.03,0,0,0
AD41094.wav,Different different खिलौने type में दिख रहे हैं,8,3,5,37.5,2.59325,185.1,3.08,3,1,2
AD41095.wav,So maybe it is a perfect gift for some,9,9,0,0.0,4.3075625,125.36,2.09,0,0,0
AD41096.wav,Someone loving guy,3,3,0,0.0,2.4990625,72.03,1.2,0,0,0
AD41097.wav,Thankyou!,1,1,0,0.0,0.6528125,91.91,1.53,0,0,0
AD42001.wav,What is your favourite festival? How did you celebrate your last festival? What do you feel about?,17,17,0,0.0,7.3029375,139.67,2.33,0,0,0
AD42002.wav,My favourite festival is Holi,5,5,0,0.0,2.8005,107.12,1.79,0,0,0
AD42003.wav,What I like about Holi is that Holi is a festival of joy and color,15,15,0,0.0,6.605875,136.24,2.27,0,0,0
AD42004.wav,In this we enjoy a lot,6,6,0,0.0,3.5916875,100.23,1.67,0,0,0
AD42005.wav,we get to connect with each other,7,7,0,0.0,2.046875,205.19,3.42,0,0,0
AD42006.wav,and This festival signifies joy and happiness,7,7,0,0.0,6.191375,67.84,1.13,0,0,0
AD42007.wav,What happened in this is that we get to interact with peoples more closely,14,14,0,0.0,5.7393125,146.36,2.44,0,0,0
AD42008.wav,and we feel very happy,5,5,0,0.0,3.214875,93.32,1.56,0,0,0
AD42009.wav,when we put colors on each other,7,7,0,0.0,4.590125,91.5,1.53,0,0,0
AD42010.wav,and we play with colors and water,7,7,0,0.0,3.836625,109.47,1.82,0,0,0
AD42011.wav,How did you celebrate your last festival?,7,7,0,0.0,2.2918125,183.26,3.05,0,0,0
AD42012.wav,I had a chance to go from Dehradun to Uttarkashi for the festival,13,13,0,0.0,4.7785,163.23,2.72,0,0,0
AD42013.wav,My friend cames here,4,4,0,0.0,1.6513125,145.34,2.42,0,0,0
AD42014.wav,We had a interaction in my home,7,7,0,0.0,2.4801875,169.34,2.82,0,0,0
AD42015.wav,snacks gujiya's and all kind of things color,8,8,0,0.0,5.7958125,82.82,1.38,0,0,0
AD42016.wav,So it was a festival that I enjoyed a lot last time,12,12,0,0.0,3.81775,188.59,3.14,0,0,0
AD42017.wav,I got to meet my school friends during this time,10,10,0,0.0,3.742375,160.33,2.67,0,0,0
AD42018.wav,And I felt good,4,4,0,0.0,1.53825,156.02,2.6,0,0,0
AD42019.wav,Do yo like watching series or tv shows can you tell me ?,12,12,0,0.0,3.949625,182.3,3.04,0,0,0
AD42020.wav,series or tv shows,4,4,0,0.0,1.086125,220.97,3.68,0,0,0
AD42021.wav,TV shows and series I used to like very much when I was in my bachelors,16,16,0,0.0,5.004625,191.82,3.2,0,0,0
AD42022.wav,That time i used to watch too many web series and,11,11,0,0.0,4.4959375,146.8,2.45,0,0,0
AD42023.wav,South movies used to attract a lot because they have a storyline that keeps you connected for a long time,20,20,0,0.0,7.868125,152.51,2.54,0,0,0
AD42024.wav,and you don't feel get bored,6,6,0,0.0,1.802,199.78,3.33,0,0,0
AD42025.wav,And that time we used to watch movies a lot,10,10,0,0.0,2.9323125,204.62,3.41,0,0,0
AD42026.wav,and web series were there like presion break,8,8,0,0.0,3.045375,157.62,2.63,0,0,0
AD42027.wav,now a days hindi movies series also,7,7,0,0.0,2.7250625,154.12,2.57,0,0,0
AD42028.wav,Hindi series are also coming,5,5,0,0.0,1.954875,153.46,2.56,0,0,0
AD42029.wav,they are also very good like you can watch sacrad games asur is very good,15,15,0,0.0,6.605875,136.24,2.27,0,0,0
AD42030.wav,gullak is very good mirzapur is good and,8,8,0,0.0,6.62475,72.46,1.21,0,0,0
AD42031.wav,Breaking bad is good,4,4,0,0.0,4.910375,48.88,0.81,0,0,0
AD42032.wav,Gullak is very simple series and you can connect with your childhood memories when you will watch gullak,18,18,0,0.0,6.436375,167.8,2.8,0,0,0
AD42033.wav,So according to me,4,4,0,0.0,1.3686875,175.35,2.92,0,0,0
AD42034.wav,My favourite series,3,3,0,0.0,1.199125,150.11,2.5,0,0,0
AD42035.wav,in present time is Gulak and Panchayat also,8,8,0,0.0,4.3075625,111.43,1.86,0,0,0
AD42036.wav,What is your hometown?,4,4,0,0.0,1.406375,170.65,2.84,0,0,0
AD42037.wav,what's so special about the place,6,6,0,0.0,1.802,199.78,3.33,0,0,0
AD42038.wav,Would you like to recommend something from your place to everyone?,11,11,0,0.0,2.8005,235.67,3.93,0,0,0
AD42039.wav,My hometown is Uttarkashi,4,4,0,0.0,1.7643125,136.03,2.27,0,0,0
AD42040.wav,It is a hilly place,5,5,0,0.0,2.0845625,143.92,2.4,0,0,0
AD42041.wav,in northern part of Uttarakhand,5,5,0,0.0,2.932375,102.31,1.71,0,0,0
AD42042.wav,What is so special about the place? The special thing about the place is,14,14,0,0.0,4.45825,188.41,3.14,0,0,0
AD42043.wav,small town called harsil,4,4,0,0.0,1.7643125,136.03,2.27,0,0,0
AD42044.wav,And Harsil Valley is so famous for its apples,9,9,0,0.0,3.9308125,137.38,2.29,0,0,0
AD42045.wav,harsil apple is very famous and scenic beauty of utterkashi is very good,13,13,0,0.0,5.004625,155.86,2.6,0,0,0
AD42046.wav,Gangotri temple is there Yamanotri temple is there there are many,11,11,0,0.0,4.835,136.5,2.28,0,0,0
AD42047.wav,passes you can visit and you can,7,7,0,0.0,3.0641875,137.07,2.28,0,0,0
AD42048.wav,scenic beauties you can have a gaumukh trek,8,8,0,0.0,2.9511875,162.65,2.71,0,0,0
AD42049.wav,You can go to Gaumukh also,6,6,0,0.0,1.6324375,220.53,3.68,0,0,0
AD42050.wav,There is Nehru Institute of Mountaineering where you can learn about Mountaineering courses,13,13,0,0.0,5.4566875,142.94,2.38,0,0,0
AD42051.wav,and Bhagirathi river is also there,6,6,0,0.0,3.1206875,115.36,1.92,0,0,0
AD42052.wav,Ganga originated,2,2,0,0.0,1.331,90.16,1.5,0,0,0
AD42053.wav,salvation and meditation for a long period,7,7,0,0.0,3.3844375,124.1,2.07,0,0,0
AD42054.wav,What I would like to recommend about my place is go and visit,13,13,0,0.0,4.213375,185.12,3.09,0,0,0
AD42055.wav,the two dhams of uttarakhand that is gangotri,8,8,0,0.0,3.066375,156.54,2.61,0,0,0
AD42056.wav,There are केदारताल and many tracks डोडिताल,7,5,2,28.57,3.70475,113.37,1.89,3,1,2
AD42057.wav,you can visit gangotri,4,4,0,0.0,1.670125,143.7,2.4,0,0,0
AD42058.wav,they are very good homestays and cottages also you will enjoy very much,13,13,0,0.0,5.89,132.43,2.21,0,0,0
AD42059.wav,What kind of food do you like? Can you tell me about your favourite dish?,15,15,0,0.0,4.8915625,183.99,3.07,0,0,0
AD42060.wav,what i like is,4,4,0,0.0,1.500625,159.93,2.67,0,0,0
AD42061.wav,I like भिंडी lady finger भिंडी की सब्जी,8,4,4,50.0,3.6105,132.95,2.22,3,1,2
AD42062.wav,I like very much,4,4,0,0.0,0.8035,298.69,4.98,0,0,0
AD42063.wav,not too spicy but have a good gravy,8,8,0,0.0,3.7800625,126.98,2.12,0,0,0
AD42064.wav,I can have some rotis and,6,6,0,0.0,1.726625,208.5,3.47,0,0,0
AD42065.wav,not so sweet loving person but,6,6,0,0.0,2.461375,146.26,2.44,0,0,0
AD42066.wav,milk cake and sweets,4,4,0,0.0,2.0845625,115.13,1.92,0,0,0
AD42067.wav,पनीर कड़ाई पनीर,3,0,3,0.0,1.3310625,135.23,2.25,0,0,0
AD42068.wav,What is your favourite destination for holiday? Why do you like that place?,13,13,0,0.0,5.7393125,135.9,2.27,0,0,0
AD42069.wav,My favorite destination for holiday is,6,6,0,0.0,4.3264375,83.21,1.39,0,0,0
AD42070.wav,because it is so peaceful and you will enjoy it so much,12,12,0,0.0,4.57125,157.51,2.63,0,0,0
AD42071.wav,that you will feel in love with that palce,9,9,0,0.0,2.0280625,266.26,4.44,0,0,0
AD42072.wav,good place to visit,4,4,0,0.0,3.1395625,76.44,1.27,0,0,0
AD42073.wav,you should come again and again,6,6,0,0.0,1.613625,223.1,3.72,0,0,0
AD42074.wav,and not to leave the place,6,6,0,0.0,1.2745,282.46,4.71,0,0,0
AD42075.wav,एक छोटे से गांव में दो friends रहते थे Chintu और Raju,12,3,9,25.0,4.1191875,174.79,2.91,5,3,2
AD42076.wav,दोनों ही बच्चे बहुत मस्ती करते थे और उनकी friendship बिल्कुल चुटकियों की तरह,14,1,13,7.14,5.2118125,161.17,2.69,2,1,1
AD42077.wav,हमेशा पास हमेशा साथ,4,0,4,0.0,2.2164375,108.28,1.8,0,0,0
AD42078.wav,Chintu और Raju ने एक दिन सुना कि उनके,9,2,7,22.22,2.845,189.81,3.16,3,1,2
AD42079.wav,इसे सुनके दोनों ने सोचा कि उनका next adventure spot,10,3,7,30.0,3.949625,151.91,2.53,1,1,0
AD42080.wav,पास के जंगल में एक जादुई गुफा है,8,0,8,0.0,2.06575,232.36,3.87,0,0,0
AD42081.wav,चिंटू और राजू ने अपनी झोलो में कुछ snacks और पानी pack किया और गुफा की तरफ चल दिए,19,2,17,10.53,5.758125,197.98,3.3,4,2,2
AD42082.wav,As they walked through the jungle they felt as if someone was watching them,14,14,0,0.0,3.70475,226.74,3.78,0,0,0
AD42083.wav,पर उन्होंने हिम्मत नहीं हारी जब वह गुफा तक पहुंचे उन्होंने गुफा से एक अजीब सी आवाज आई,18,0,18,0.0,6.078375,177.68,2.96,0,0,0
AD42084.wav,Welcome Chintu aur Raju! मैं हूं गुफा का guardian.',9,5,4,44.44,3.3279375,162.26,2.7,2,1,1
AD42085.wav,तुम दोनों को यहां के राज पता चलेंगे',8,0,8,0.0,2.8946875,165.82,2.76,0,0,0
AD42086.wav,Chintu aur Raju ने guardian के दिए हुए task complete कर लिए,12,6,6,50.0,3.949625,182.3,3.04,5,2,3
AD42087.wav,और हर एक task के बाद उन्हें गुफा का secreat थोड़ा और समझ आ गया,15,2,13,13.33,4.138,217.5,3.62,4,2,2
AD42088.wav,Slowly and steadily the secrets of the cave began to unfold before them,13,13,0,0.0,4.3829375,177.96,2.97,0,0,0
AD42089.wav,इस गुफा का राज है साथ निभाना और एक दूसरे की मदद करना यह गुफा उन लोगों के लिए है जो दोस्ती में,23,0,23,0.0,8.094125,170.49,2.84,0,0,0
AD42090.wav,Chintu और Raju ने इस राज को समझा और इसके बाद से उनकी दोस्ती और मजबूत हो गई,18,2,16,11.11,6.1538125,175.5,2.93,3,1,2
AD42091.wav,तो बच्चों ये थी चिंटू और राजू की अनोखी गुफा की कहानी दोस्ती और साथ में रहना ही असली खुशी है,21,0,21,0.0,6.382,197.43,3.29,0,0,0
AD42092.wav,मिलते हैं अगली कहानी में तब तक अपना ख्याल रखो और दोस्ती को हमेशा समझो अलविदा!,16,0,16,0.0,5.9276875,161.95,2.7,0,0,0
AD42093.wav,In the heart of bustling city,6,6,0,0.0,2.0280625,177.51,2.96,0,0,0
AD42094.wav,दो siblings रहते थे Veer और Diya veer बड़े भाई known for,12,6,6,50.0,4.3829375,164.27,2.74,7,4,3
AD42095.wav,Curiosity and दीया छोटी बहन admired her for creativity,9,6,3,33.33,3.81775,141.44,2.36,2,1,1
AD42096.wav,एक गर्मी के दिन के दोपहर में while exploring the attic of their old house,15,8,7,46.67,5.4258125,165.87,2.76,1,1,0
AD42097.wav,तब उन्हें एक dusty old book मिली,7,3,4,42.86,2.97,141.41,2.36,2,1,1
AD42098.wav,filled with mysterious symbol and ancient drawing,7,7,0,0.0,2.8946875,145.09,2.42,0,0,0
AD42099.wav,Excited by their discovery they spend hours deciphering the symbol,10,10,0,0.0,4.119125,145.66,2.43,0,0,0
AD42100.wav,finally translating a passage that spoke of hidden portal to a magical world,13,13,0,0.0,5.287125,147.53,2.46,0,0,0
AD42101.wav,सूरज अस्त होने पर वीर और दिया ने इसी छुपी गुफा को ढूंढने की एक यात्रा पर निकले और फैसला लिया,21,0,21,0.0,6.6435625,189.66,3.16,0,0,0
AD42102.wav,After searching high and low उन्हें city के किनारे एक,10,6,4,40.0,3.083,194.62,3.24,3,1,2
AD42103.wav,Old abondend house खोज निकाला,5,3,2,40.0,2.254125,133.09,2.22,1,0,1
AD42104.wav,With bated breath they explored the old house discovering a hidden passage behind a bookshelf,15,15,0,0.0,6.436375,139.83,2.33,0,0,0
AD42105.wav,stepping through the passage they found themselves in a lush magical forest,12,12,0,0.0,4.9669375,144.96,2.42,0,0,0
AD42106.wav,Anxiously उनहोंने जंगल के अंदर और गहरा परवेश किया जहां उनहोंने कल्प-वृक्षों और जादूई दृश्यों का सामना किया,18,1,17,5.56,8.6781875,124.45,2.07,1,0,1
AD42107.wav,अन्वेषण के बाद उन्होंने जंगल के मध्यम में स्थित एक महल को खोज निकाला,14,0,14,0.0,5.437875,154.47,2.57,0,0,0
AD42108.wav,द्वार पर उनका एक पुराने बुधिमान विद्वान ने स्वागत किया। the wizard welcome them remainding them that the,18,8,10,44.44,7.20625,149.87,2.5,1,1,0
AD42109.wav,true magic lies within their hearts and that the bond of sibling is the strongest magic of all,18,18,0,0.0,6.7189375,160.74,2.68,0,0,0
AD42110.wav,As looking at this image I can infer that,9,9,0,0.0,3.949625,136.72,2.28,0,0,0
AD42111.wav,There is a desert area,5,5,0,0.0,2.6874375,111.63,1.86,0,0,0
AD42112.wav,where a person is just walking and after walking so long,11,11,0,0.0,5.4379375,121.37,2.02,0,0,0
AD42113.wav,so he talk took a halt,6,6,0,0.0,1.6889375,213.15,3.55,0,0,0
AD42114.wav,and lean behind it,4,4,0,0.0,1.8396875,130.46,2.17,0,0,0
AD42115.wav,just to think what he could do or where he could go,12,12,0,0.0,4.9480625,145.51,2.43,0,0,0
AD42116.wav,because he couldn't find the path,6,6,0,0.0,2.9511875,121.98,2.03,0,0,0
AD42117.wav,Looking at the two child what I can infer is,10,10,0,0.0,4.910375,122.19,2.04,0,0,0
AD42118.wav,Happiness is a choice,4,4,0,0.0,1.5005625,159.94,2.67,0,0,0
AD42119.wav,and crying is a choice,5,5,0,0.0,1.48175,202.46,3.37,0,0,0
AD42120.wav,Both are given the same thing,6,6,0,0.0,3.365625,106.96,1.78,0,0,0
AD42121.wav,One is like content and okay with it and just staring,11,11,0,0.0,6.3233125,104.38,1.74,0,0,0
AD42122.wav,And other is crying,4,4,0,0.0,1.1615,206.63,3.44,0,0,0
AD42123.wav,Looking at this cowboy,4,4,0,0.0,1.7455,137.5,2.29,0,0,0
AD42124.wav,I can see a mysterious smile on his face,9,9,0,0.0,4.251,127.03,2.12,0,0,0
AD42125.wav,This person reminds me of movie Krish in which,9,9,0,0.0,4.40175,122.68,2.04,0,0,0
AD42126.wav,The hero Hrithik Roshan,4,4,0,0.0,1.9715625,121.73,2.03,0,0,0
AD42127.wav,just cross the river like this,6,6,0,0.0,2.8946875,124.37,2.07,0,0,0
AD42128.wav,and it signifies a freedom,5,5,0,0.0,1.7455,171.87,2.86,0,0,0
AD42129.wav,is Christmas tree. It reminds me of my,8,8,0,0.0,2.70625,177.37,2.96,0,0,0
AD42130.wav,school time where,3,3,0,0.0,1.6513125,109.0,1.82,0,0,0
AD42131.wav,I was in a convent school and on twenty five December,11,11,0,0.0,6.172625,106.92,1.78,0,0,0
AD42132.wav,celebrate Christmas festival and like this only the Christmas tree was decorated,12,12,0,0.0,6.5681875,109.62,1.83,0,0,0
AD42133.wav,and after that we had interaction we had a prayer in church,12,12,0,0.0,5.1553125,139.66,2.33,0,0,0
AD42134.wav,and we get to meet,5,5,0,0.0,2.0845625,143.92,2.4,0,0,0
AD42135.wav,the father and sister of the convent school,8,8,0,0.0,3.478625,137.99,2.3,0,0,0
AD42136.wav,good thoughts and good speeches and good lessons,8,8,0,0.0,4.2699375,112.41,1.87,0,0,0
AD42137.wav,And after that we have a cake,7,7,0,0.0,1.7454375,240.63,4.01,0,0,0
AD42138.wav,surprises and we have a small play of jesus,9,9,0,0.0,3.365625,160.45,2.67,0,0,0
AD42139.wav,how Jesus was born and what was what happened that time,11,11,0,0.0,3.554,185.71,3.1,0,0,0
AD42140.wav,It reminds me of my childhood,6,6,0,0.0,1.5194375,236.93,3.95,0,0,0
AD43001.wav,What is your favorite festival? How did you celebrate your last festival? What do you feel about that?,18,18,0,0.0,6.8884375,156.78,2.61,0,0,0
AD43002.wav,Okay तो last जो,4,2,2,50.0,2.5744375,93.22,1.55,3,1,2
AD43003.wav,Favourite festival था वो,4,2,2,50.0,1.8396875,130.46,2.17,1,0,1
AD43004.wav,Holi था और मैं यहीं पर था देहरादून,8,1,7,12.5,3.629375,132.25,2.2,1,0,1
AD43005.wav,जो मेरी native place है वो है बीकानेर,8,2,6,25.0,2.5555625,187.83,3.13,2,1,1
AD43006.wav,पर मैं बीकानेर नहीं गया मैं देहरादून में था मैंने,10,0,10,0.0,2.7250625,220.18,3.67,0,0,0
AD43007.wav,दोस्तों को call किया उससे पहले एक दिन पहले,9,1,8,11.11,3.0265,178.42,2.97,2,1,1
AD43008.wav,Colours और पिचकारी और balloons,5,2,3,40.0,3.7989375,78.97,1.32,2,1,1
AD43009.wav,वह सब लेकर आया था तो उसे दिन मैंने उनको,10,0,10,0.0,2.5366875,236.53,3.94,0,0,0
AD43010.wav,रात को उन balloons को भरा और वह सारा कुछ तैयारी करी उसके बाद सुबह गाड़ी को तैयार किया गाड़ी में मैंने अखबार वगैरा बिछाए,25,1,24,4.0,8.6028125,174.36,2.91,2,1,1
AD43011.wav,जिससे कि वो गंदी ना हो,6,0,6,0.0,1.7078125,210.8,3.51,0,0,0
AD43012.wav,फिर मैंने सारे balloons भर के बाल्टी में पीछे diggy में,11,2,9,18.18,4.3264375,152.55,2.54,4,2,2
AD43013.wav,सारे balloons रखे color रखा फिर,6,2,4,33.33,3.1395,114.67,1.91,4,2,2
AD43014.wav,मैंने मेरे दोस्तों को call किया,6,1,5,16.67,2.254125,159.71,2.66,2,1,1
AD43015.wav,और फिर उनके साथ,4,0,4,0.0,2.12225,113.09,1.88,0,0,0
AD43016.wav,मतलब उनको जितने भी दोस्त है सबके घर हम एक-एक करके सबके घर गए और उस दिन सुबह नौ दस बजे से हमलोग निकले थे,25,0,25,0.0,7.416,202.27,3.37,0,0,0
AD43017.wav,शाम को चार पांच बजे तक सब दोस्तों के साथ Holi वगैरा खेला सबके घर वालों से मिला,18,1,17,5.56,5.68275,190.05,3.17,2,1,1
AD43018.wav,जहां हम गए उनके घर वालों ने कुछ ना कुछ मीठा and all जो Holi में जितने भी सब होती हैं ना मिठाई and all,25,5,20,20.0,7.284125,205.93,3.43,5,3,2
AD43019.wav,वह सारा कुछ,3,0,3,0.0,1.3875625,129.72,2.16,0,0,0
AD43020.wav,हम लोगो ने खाई and all that,7,3,4,42.86,2.103375,199.68,3.33,1,1,0
AD43021.wav,and what do you feel about that?,7,7,0,0.0,1.9715625,213.03,3.55,0,0,0
AD43022.wav,बिल्कुल त्यौहार होने चाहिए और,5,0,5,0.0,2.00925,149.31,2.49,0,0,0
AD43023.wav,atleast ये एक दिन होता है जिस में,8,1,7,12.5,2.59325,185.1,3.08,1,0,1
AD43024.wav,मतलब रंगों के बहाने हम अपने दोस्तों से मिलते हैं,10,0,10,0.0,3.2903125,182.35,3.04,0,0,0
AD43025.wav,Share करते हैं काफी सारी चीज़ें और उसे तरह से तो,11,1,10,9.09,3.78225,174.5,2.91,1,0,1
AD43026.wav,Next is do you like watching series or TV show? Can you tell me about your favorite series or TV show?,21,21,0,0.0,6.6435625,189.66,3.16,0,0,0
